index,gender,age,student_since,nationality,school_education,attended_university,year,month,semester
3997,male,22,2018-07-12,Pakistan,Upper secondary education (11-13 school years),FALSE,2018,7,2H
4003,male,25,2018-07-12,Syria,Upper secondary education (11-13 school years),TRUE,2018,7,2H
3984,male,27,2018-07-13,Syria,Upper secondary education (11-13 school years),TRUE,2018,7,2H
4001,female,31,2018-07-13,Syria,Upper secondary education (11-13 school years),TRUE,2018,7,2H
3992,male,27,2018-07-13,Turkey,Upper secondary education (11-13 school years),TRUE,2018,7,2H
3991,male,20,2018-07-13,Somalia,Upper secondary education (11-13 school years),FALSE,2018,7,2H
3987,male,43,2018-07-13,India,Upper secondary education (11-13 school years),TRUE,2018,7,2H
3994,male,23,2018-07-14,Turkey,Upper secondary education (11-13 school years),TRUE,2018,7,2H
3733,male,26,2018-07-16,Turkey,Upper secondary education (11-13 school years),TRUE,2018,7,2H
3914,male,23,2018-07-18,Jordan,Upper secondary education (11-13 school years),FALSE,2018,7,2H
3932,male,22,2018-07-18,Syria,Lower secondary education (7-11 school years),TRUE,2018,7,2H
4002,male,29,2018-07-18,Syria,Upper secondary education (11-13 school years),FALSE,2018,7,2H
3979,female,22,2018-07-22,Syria,Upper secondary education (11-13 school years),TRUE,2018,7,2H
3959,male,19,2018-07-22,Syria,Lower secondary education (7-11 school years),FALSE,2018,7,2H
3965,male,21,2018-07-22,Syria,Upper secondary education (11-13 school years),FALSE,2018,7,2H
3922,male,24,2018-07-22,Somalia,Primary education (4-7 school years),FALSE,2018,7,2H
3960,male,22,2018-07-22,Jordan,Upper secondary education (11-13 school years),FALSE,2018,7,2H
3975,male,22,2018-07-23,Syria,Upper secondary education (11-13 school years),FALSE,2018,7,2H
4028,male,22,2018-07-23,Syria,Upper secondary education (11-13 school years),FALSE,2018,7,2H
4015,female,35,2018-07-23,Syria,Upper secondary education (11-13 school years),TRUE,2018,7,2H
4024,male,33,2018-07-23,Syria,Upper secondary education (11-13 school years),TRUE,2018,7,2H
3980,male,18,2018-07-23,Syria,Upper secondary education (11-13 school years),FALSE,2018,7,2H
4006,male,34,2018-07-24,Syria,Upper secondary education (11-13 school years),TRUE,2018,7,2H
3966,female,20,2018-07-24,Syria,Upper secondary education (11-13 school years),TRUE,2018,7,2H
3961,male,22,2018-07-24,Syria,Upper secondary education (11-13 school years),FALSE,2018,7,2H
3958,male,19,2018-07-24,Syria,Upper secondary education (11-13 school years),FALSE,2018,7,2H
3942,female,19,2018-07-24,Syria,Upper secondary education (11-13 school years),FALSE,2018,7,2H
3941,female,16,2018-07-24,Jordan,Upper secondary education (11-13 school years),FALSE,2018,7,2H
3940,female,19,2018-07-24,Jordan,Upper secondary education (11-13 school years),FALSE,2018,7,2H
3977,female,24,2018-07-24,Syria,Upper secondary education (11-13 school years),FALSE,2018,7,2H
4021,male,36,2018-07-24,Gambia,Upper secondary education (11-13 school years),FALSE,2018,7,2H
4029,male,21,2018-07-24,Syria,Upper secondary education (11-13 school years),FALSE,2018,7,2H
3983,male,16,2018-07-24,Jordan,Lower secondary education (7-11 school years),FALSE,2018,7,2H
4013,male,30,2018-07-24,Syria,Upper secondary education (11-13 school years),TRUE,2018,7,2H
4008,female,28,2018-07-24,Nigeria,Lower secondary education (7-11 school years),FALSE,2018,7,2H
3974,male,22,2018-07-25,Syria,Upper secondary education (11-13 school years),FALSE,2018,7,2H
4023,male,26,2018-07-25,Jordan,Upper secondary education (11-13 school years),FALSE,2018,7,2H
3968,female,26,2018-07-25,Syria,Upper secondary education (11-13 school years),TRUE,2018,7,2H
3978,female,22,2018-07-25,Jordan,Upper secondary education (11-13 school years),TRUE,2018,7,2H
4027,male,33,2018-07-25,Turkey,Upper secondary education (11-13 school years),TRUE,2018,7,2H
3949,male,39,2018-07-25,Syria,Upper secondary education (11-13 school years),TRUE,2018,7,2H
4022,male,26,2018-07-26,Syria,Upper secondary education (11-13 school years),TRUE,2018,7,2H
4007,female,19,2018-07-26,Pakistan,Upper secondary education (11-13 school years),FALSE,2018,7,2H
4025,male,22,2018-07-27,Ethiopia,Upper secondary education (11-13 school years),FALSE,2018,7,2H
4030,male,24,2018-07-27,Afghanistan,Upper secondary education (11-13 school years),FALSE,2018,7,2H
4012,male,37,2018-07-29,Germany,Upper secondary education (11-13 school years),TRUE,2018,7,2H
4009,male,18,2018-07-30,Eritrea,Lower secondary education (7-11 school years),FALSE,2018,7,2H
3962,female,20,2018-07-30,Syria,Upper secondary education (11-13 school years),FALSE,2018,7,2H
3198,male,25,2018-07-30,Syria,Upper secondary education (11-13 school years),TRUE,2018,7,2H
3981,male,22,2018-07-30,Syria,Upper secondary education (11-13 school years),FALSE,2018,7,2H
4005,male,18,2018-07-30,Palestine,Upper secondary education (11-13 school years),FALSE,2018,7,2H
4014,male,26,2018-07-31,Turkey,Upper secondary education (11-13 school years),TRUE,2018,7,2H
3976,female,22,2018-07-31,Syria,Upper secondary education (11-13 school years),FALSE,2018,7,2H
3451,female,35,2018-07-31,Syria,Upper secondary education (11-13 school years),TRUE,2018,7,2H
3956,female,22,2018-07-31,Syria,Lower secondary education (7-11 school years),FALSE,2018,7,2H
3964,female,18,2018-08-01,Syria,Upper secondary education (11-13 school years),FALSE,2018,8,2H
3694,male,22,2018-08-01,Afghanistan,Upper secondary education (11-13 school years),FALSE,2018,8,2H
3972,female,21,2018-08-01,Syria,Upper secondary education (11-13 school years),FALSE,2018,8,2H
4011,male,26,2018-08-02,Turkey,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4018,male,23,2018-08-03,Turkey,Upper secondary education (11-13 school years),TRUE,2018,8,2H
3969,female,20,2018-08-05,Syria,Upper secondary education (11-13 school years),TRUE,2018,8,2H
3313,male,26,2018-08-05,Syria,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4061,female,21,2018-08-06,Syria,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4059,male,19,2018-08-06,Ethiopia,Upper secondary education (11-13 school years),FALSE,2018,8,2H
4031,female,26,2018-08-06,Palestine,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4044,male,67,2018-08-06,Palestine,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4032,male,26,2018-08-06,Sudan,Upper secondary education (11-13 school years),FALSE,2018,8,2H
4050,female,22,2018-08-06,Somalia,Upper secondary education (11-13 school years),FALSE,2018,8,2H
4034,male,32,2018-08-06,Syria,Lower secondary education (7-11 school years),TRUE,2018,8,2H
4041,male,45,2018-08-06,Somalia,Upper secondary education (11-13 school years),FALSE,2018,8,2H
4042,male,33,2018-08-06,Syria,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4033,male,29,2018-08-07,Afghanistan,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4049,male,28,2018-08-07,Palestine,Upper secondary education (11-13 school years),FALSE,2018,8,2H
4055,male,18,2018-08-07,Syria,Upper secondary education (11-13 school years),FALSE,2018,8,2H
4016,male,29,2018-08-07,Syria,Upper secondary education (11-13 school years),TRUE,2018,8,2H
3946,female,20,2018-08-07,Syria,Lower secondary education (7-11 school years),FALSE,2018,8,2H
4057,male,25,2018-08-08,Turkey,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4037,male,40,2018-08-08,Nigeria,Upper secondary education (11-13 school years),FALSE,2018,8,2H
4054,male,29,2018-08-08,Syria,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4047,male,23,2018-08-08,Syria,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4039,male,39,2018-08-09,Turkey,Upper secondary education (11-13 school years),TRUE,2018,8,2H
3303,male,27,2018-08-09,Syria,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4058,female,35,2018-08-09,Turkey,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4036,female,46,2018-08-11,Uganda,Upper secondary education (11-13 school years),TRUE,2018,8,2H
3970,female,19,2018-08-12,Syria,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4004,male,25,2018-08-13,Afghanistan,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4045,male,36,2018-08-14,S. Sudan,Upper secondary education (11-13 school years),FALSE,2018,8,2H
3935,male,24,2018-08-14,Syria,Upper secondary education (11-13 school years),FALSE,2018,8,2H
3562,male,22,2018-08-14,Turkey,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4056,female,30,2018-08-15,Syria,Upper secondary education (11-13 school years),TRUE,2018,8,2H
3971,male,23,2018-08-16,Syria,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4040,male,50,2018-08-16,Syria,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4051,male,23,2018-08-18,Guinea,Upper secondary education (11-13 school years),TRUE,2018,8,2H
3376,male,26,2018-08-19,Syria,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4124,male,22,2018-08-20,Syria,Upper secondary education (11-13 school years),FALSE,2018,8,2H
4060,male,23,2018-08-20,Syria,Lower secondary education (7-11 school years),TRUE,2018,8,2H
4052,female,28,2018-08-20,Palestine,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4134,male,33,2018-08-20,Syria,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4068,male,26,2018-08-20,Syria,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4117,male,35,2018-08-20,Syria,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4125,male,32,2018-08-20,Syria,Upper secondary education (11-13 school years),FALSE,2018,8,2H
4076,female,38,2018-08-20,Iran,Upper secondary education (11-13 school years),FALSE,2018,8,2H
4065,male,24,2018-08-20,S. Sudan,Upper secondary education (11-13 school years),FALSE,2018,8,2H
4114,female,25,2018-08-20,Syria,Upper secondary education (11-13 school years),FALSE,2018,8,2H
4098,male,32,2018-08-20,Syria,Upper secondary education (11-13 school years),TRUE,2018,8,2H
3070,male,30,2018-08-20,Pakistan,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4110,male,23,2018-08-20,Afghanistan,Upper secondary education (11-13 school years),FALSE,2018,8,2H
4077,female,31,2018-08-20,Iran,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4086,male,32,2018-08-20,Turkey,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4081,male,25,2018-08-20,Syria,Lower secondary education (7-11 school years),FALSE,2018,8,2H
4046,male,23,2018-08-21,Syria,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4070,male,26,2018-08-21,Syria,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4079,male,24,2018-08-21,Syria,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4096,male,30,2018-08-21,Turkey,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4140,male,33,2018-08-21,Syria,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4063,female,26,2018-08-21,Syria,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4066,male,23,2018-08-21,Sudan,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4135,male,25,2018-08-21,S. Sudan,Lower secondary education (7-11 school years),FALSE,2018,8,2H
4048,male,41,2018-08-22,Turkey,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4069,male,29,2018-08-22,Turkey,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4145,female,27,2018-08-22,Turkey,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4143,male,30,2018-08-22,Turkey,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4142,male,27,2018-08-22,Syria,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4144,male,33,2018-08-22,S. Sudan,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4097,female,28,2018-08-22,Syria,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4128,female,27,2018-08-22,Syria,Upper secondary education (11-13 school years),FALSE,2018,8,2H
4132,male,25,2018-08-22,Syria,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4121,male,24,2018-08-23,Syria,Upper secondary education (11-13 school years),TRUE,2018,8,2H
3240,male,26,2018-08-23,Syria,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4137,male,31,2018-08-24,Turkey,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4139,male,19,2018-08-24,Syria,Upper secondary education (11-13 school years),FALSE,2018,8,2H
4078,female,26,2018-08-24,Syria,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4113,male,32,2018-08-24,Syria,Upper secondary education (11-13 school years),FALSE,2018,8,2H
4062,male,29,2018-08-24,S. Sudan,Upper secondary education (11-13 school years),FALSE,2018,8,2H
4141,male,22,2018-08-25,Syria,Upper secondary education (11-13 school years),FALSE,2018,8,2H
4080,male,32,2018-08-25,Nigeria,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4074,male,42,2018-08-26,Syria,Upper secondary education (11-13 school years),FALSE,2018,8,2H
4127,male,27,2018-08-26,Syria,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4084,female,20,2018-08-26,Syria,Upper secondary education (11-13 school years),FALSE,2018,8,2H
4123,male,24,2018-08-26,Syria,Upper secondary education (11-13 school years),FALSE,2018,8,2H
4115,female,25,2018-08-26,Jordan,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4083,male,26,2018-08-27,Turkey,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4067,male,34,2018-08-27,Yemen,Upper secondary education (11-13 school years),TRUE,2018,8,2H
3622,female,34,2018-08-27,Syria,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4064,male,31,2018-08-27,Palestine,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4075,male,30,2018-08-27,Syria,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4085,female,22,2018-08-28,Syria,Upper secondary education (11-13 school years),FALSE,2018,8,2H
4073,female,23,2018-08-28,Jordan,Lower secondary education (7-11 school years),TRUE,2018,8,2H
4136,male,24,2018-08-29,Sudan,Upper secondary education (11-13 school years),FALSE,2018,8,2H
4072,female,21,2018-08-29,Jordan,Lower secondary education (7-11 school years),TRUE,2018,8,2H
4099,male,25,2018-08-29,Syria,Upper secondary education (11-13 school years),FALSE,2018,8,2H
3890,male,22,2018-08-29,Syria,Upper secondary education (11-13 school years),FALSE,2018,8,2H
3547,male,35,2018-08-30,Syria,Upper secondary education (11-13 school years),TRUE,2018,8,2H
4129,female,18,2018-08-31,Syria,Upper secondary education (11-13 school years),FALSE,2018,8,2H
4102,male,19,2018-09-02,Syria,Upper secondary education (11-13 school years),FALSE,2018,9,2H
4071,male,24,2018-09-02,Syria,Upper secondary education (11-13 school years),TRUE,2018,9,2H
4087,female,24,2018-09-02,Syria,Upper secondary education (11-13 school years),TRUE,2018,9,2H
4122,male,25,2018-09-02,Syria,Upper secondary education (11-13 school years),FALSE,2018,9,2H
4090,male,24,2018-09-02,Syria,Upper secondary education (11-13 school years),TRUE,2018,9,2H
4168,male,27,2018-09-03,Syria,Upper secondary education (11-13 school years),TRUE,2018,9,2H
4178,male,27,2018-09-03,Syria,Upper secondary education (11-13 school years),FALSE,2018,9,2H
4149,male,34,2018-09-03,Syria,Upper secondary education (11-13 school years),TRUE,2018,9,2H
4147,male,20,2018-09-03,Syria,Upper secondary education (11-13 school years),FALSE,2018,9,2H
4148,female,19,2018-09-03,Syria,Upper secondary education (11-13 school years),FALSE,2018,9,2H
4155,male,24,2018-09-03,Syria,Upper secondary education (11-13 school years),TRUE,2018,9,2H
4152,female,26,2018-09-03,Syria,Upper secondary education (11-13 school years),FALSE,2018,9,2H
4156,male,20,2018-09-03,Syria,Upper secondary education (11-13 school years),FALSE,2018,9,2H
4088,female,23,2018-09-03,Jordan,Upper secondary education (11-13 school years),TRUE,2018,9,2H
4177,male,31,2018-09-03,Syria,Upper secondary education (11-13 school years),FALSE,2018,9,2H
4216,male,32,2018-09-03,Turkey,Upper secondary education (11-13 school years),TRUE,2018,9,2H
4220,male,18,2018-09-03,Syria,Upper secondary education (11-13 school years),FALSE,2018,9,2H
4213,male,25,2018-09-03,Afghanistan,Upper secondary education (11-13 school years),TRUE,2018,9,2H
4217,female,20,2018-09-03,Syria,Upper secondary education (11-13 school years),FALSE,2018,9,2H
4204,female,21,2018-09-03,Iraq,Upper secondary education (11-13 school years),FALSE,2018,9,2H
4203,male,15,2018-09-03,Kenya,Upper secondary education (11-13 school years),FALSE,2018,9,2H
4205,female,23,2018-09-03,Jordan,Upper secondary education (11-13 school years),TRUE,2018,9,2H
4169,male,19,2018-09-04,Jordan,Lower secondary education (7-11 school years),FALSE,2018,9,2H
4173,male,22,2018-09-04,Syria,Upper secondary education (11-13 school years),FALSE,2018,9,2H
4192,female,20,2018-09-04,Syria,Upper secondary education (11-13 school years),FALSE,2018,9,2H
4105,female,19,2018-09-04,Syria,Lower secondary education (7-11 school years),FALSE,2018,9,2H
4116,male,21,2018-09-04,Syria,Upper secondary education (11-13 school years),TRUE,2018,9,2H
4108,female,20,2018-09-04,Syria,Lower secondary education (7-11 school years),FALSE,2018,9,2H
4150,male,33,2018-09-04,Togo,Upper secondary education (11-13 school years),TRUE,2018,9,2H
