index,gender,age,student_since,nationality,school_education,attended_university
3710,male,24,2018-03-27,Syria,Upper secondary education (11-13 school years),TRUE
3689,male,36,2018-03-27,Ethiopia,Upper secondary education (11-13 school years),FALSE
3703,female,23,2018-03-27,Jordan,Upper secondary education (11-13 school years),TRUE
3701,male,31,2018-03-27,Eritrea,Lower secondary education (7-11 school years),TRUE
3704,male,35,2018-03-27,Eritrea,Lower secondary education (7-11 school years),TRUE
3715,male,27,2018-03-28,Syria,Upper secondary education (11-13 school years),TRUE
3695,male,21,2018-03-28,Somalia,Primary education (4-7 school years),FALSE
3617,female,26,2018-03-28,Syria,Upper secondary education (11-13 school years),TRUE
3696,male,22,2018-03-28,Algeria,Upper secondary education (11-13 school years),TRUE
3721,male,25,2018-03-28,Syria,Lower secondary education (7-11 school years),FALSE
3719,male,18,2018-03-29,Syria,Lower secondary education (7-11 school years),FALSE
3718,male,30,2018-03-30,Iraq,Upper secondary education (11-13 school years),TRUE
3681,male,22,2018-03-30,Somalia,Lower secondary education (7-11 school years),FALSE
3688,male,23,2018-03-31,Turkey,Upper secondary education (11-13 school years),TRUE
3629,male,21,2018-03-31,Syria,Upper secondary education (11-13 school years),FALSE
3664,male,34,2018-04-01,Iraq,Upper secondary education (11-13 school years),FALSE
3648,male,27,2018-04-04,Algeria,Upper secondary education (11-13 school years),TRUE
3708,male,19,2018-04-06,Turkey,Upper secondary education (11-13 school years),FALSE
3670,male,62,2018-04-07,Syria,Upper secondary education (11-13 school years),TRUE
3699,male,23,2018-04-07,Syria,Upper secondary education (11-13 school years),TRUE
3706,male,28,2018-04-08,Syria,Upper secondary education (11-13 school years),TRUE
3682,male,26,2018-04-09,Dem. Rep. Congo,Upper secondary education (11-13 school years),FALSE
3731,female,24,2018-04-09,Jordan,Upper secondary education (11-13 school years),TRUE
3729,male,22,2018-04-09,Afghanistan,I did not go to school,TRUE
3728,female,38,2018-04-09,Iran,Upper secondary education (11-13 school years),FALSE
3726,male,25,2018-04-09,Syria,Upper secondary education (11-13 school years),TRUE
3751,male,27,2018-04-09,Syria,Upper secondary education (11-13 school years),FALSE
3725,female,36,2018-04-10,Iran,Upper secondary education (11-13 school years),TRUE
3693,male,36,2018-04-10,Syria,Upper secondary education (11-13 school years),TRUE
3740,female,24,2018-04-10,Syria,Upper secondary education (11-13 school years),TRUE
3724,female,25,2018-04-10,Iran,Upper secondary education (11-13 school years),TRUE
3748,male,26,2018-04-10,Syria,Upper secondary education (11-13 school years),TRUE
3749,male,22,2018-04-10,Syria,Upper secondary education (11-13 school years),FALSE
3734,male,38,2018-04-10,Afghanistan,Upper secondary education (11-13 school years),FALSE
3750,male,29,2018-04-10,Afghanistan,Upper secondary education (11-13 school years),FALSE
3761,female,24,2018-04-10,Syria,Upper secondary education (11-13 school years),TRUE
3712,male,29,2018-04-10,Palestine,I did not go to school,TRUE
3762,male,22,2018-04-10,Afghanistan,Lower secondary education (7-11 school years),FALSE
3237,male,29,2018-04-10,Syria,Lower secondary education (7-11 school years),TRUE
3723,male,28,2018-04-10,Syria,Upper secondary education (11-13 school years),TRUE
3732,male,21,2018-04-10,Syria,Upper secondary education (11-13 school years),FALSE
3743,male,25,2018-04-10,Turkey,Upper secondary education (11-13 school years),TRUE
3745,female,20,2018-04-11,Syria,Upper secondary education (11-13 school years),FALSE
3746,male,33,2018-04-11,Syria,Upper secondary education (11-13 school years),TRUE
3752,male,24,2018-04-11,Syria,Upper secondary education (11-13 school years),TRUE
3690,male,19,2018-04-11,Palestine,Upper secondary education (11-13 school years),TRUE
3433,male,42,2018-04-11,Ethiopia,Lower secondary education (7-11 school years),TRUE
3758,female,37,2018-04-11,Kenya,Upper secondary education (11-13 school years),FALSE
3737,male,31,2018-04-11,Syria,Upper secondary education (11-13 school years),TRUE
3410,male,24,2018-04-11,Lebanon,Lower secondary education (7-11 school years),TRUE
3760,male,31,2018-04-11,Ethiopia,Upper secondary education (11-13 school years),TRUE
3713,male,32,2018-04-12,Syria,Upper secondary education (11-13 school years),FALSE
3567,male,25,2018-04-12,Syria,Upper secondary education (11-13 school years),TRUE
3336,male,27,2018-04-12,Palestine,Upper secondary education (11-13 school years),TRUE
3333,male,36,2018-04-12,Gambia,Upper secondary education (11-13 school years),TRUE
3735,male,39,2018-04-12,Sudan,Upper secondary education (11-13 school years),TRUE
3291,female,31,2018-04-12,Syria,Upper secondary education (11-13 school years),TRUE
3680,female,23,2018-04-12,Bangladesh,Lower secondary education (7-11 school years),TRUE
3357,male,26,2018-04-12,Syria,Upper secondary education (11-13 school years),TRUE
3739,male,19,2018-04-13,Afghanistan,Lower secondary education (7-11 school years),FALSE
3722,male,28,2018-04-13,Iraq,Upper secondary education (11-13 school years),FALSE
3764,male,26,2018-04-13,Syria,Upper secondary education (11-13 school years),TRUE
3741,male,24,2018-04-13,Syria,Upper secondary education (11-13 school years),TRUE
3506,male,22,2018-04-13,Syria,Upper secondary education (11-13 school years),FALSE
3249,male,26,2018-04-13,Syria,Upper secondary education (11-13 school years),FALSE
3730,male,31,2018-04-14,Syria,Upper secondary education (11-13 school years),FALSE
3345,female,27,2018-04-14,Iraq,Upper secondary education (11-13 school years),TRUE
3612,male,27,2018-04-14,Syria,Upper secondary education (11-13 school years),TRUE
3340,male,30,2018-04-15,Syria,Upper secondary education (11-13 school years),TRUE
3455,male,21,2018-04-17,Syria,Upper secondary education (11-13 school years),FALSE
3738,male,46,2018-04-17,Syria,Lower secondary education (7-11 school years),FALSE
3763,male,24,2018-04-18,Bangladesh,Upper secondary education (11-13 school years),TRUE
3527,male,26,2018-04-18,Syria,Upper secondary education (11-13 school years),FALSE
3755,female,23,2018-04-18,Pakistan,Upper secondary education (11-13 school years),TRUE
3727,male,29,2018-04-19,Jordan,Upper secondary education (11-13 school years),TRUE
3754,male,43,2018-04-20,Peru,Upper secondary education (11-13 school years),TRUE
3756,female,40,2018-04-20,Lebanon,Upper secondary education (11-13 school years),TRUE
3753,male,21,2018-04-20,Syria,Upper secondary education (11-13 school years),TRUE
3570,male,28,2018-04-20,Eritrea,Upper secondary education (11-13 school years),TRUE
3736,female,27,2018-04-21,Ukraine,Upper secondary education (11-13 school years),TRUE
3797,male,31,2018-04-23,Afghanistan,Upper secondary education (11-13 school years),TRUE
3800,female,31,2018-04-23,Palestine,Upper secondary education (11-13 school years),TRUE
3744,male,18,2018-04-23,Afghanistan,Lower secondary education (7-11 school years),FALSE
3742,male,29,2018-04-23,Syria,Upper secondary education (11-13 school years),TRUE
3775,male,39,2018-04-23,Palestine,Upper secondary education (11-13 school years),FALSE
3769,male,29,2018-04-23,Palestine,Upper secondary education (11-13 school years),TRUE
3791,male,25,2018-04-23,Syria,Upper secondary education (11-13 school years),TRUE
3766,male,29,2018-04-23,Syria,Upper secondary education (11-13 school years),TRUE
3790,female,29,2018-04-23,Syria,Upper secondary education (11-13 school years),TRUE
3765,female,35,2018-04-24,Russia,Upper secondary education (11-13 school years),TRUE
3770,male,34,2018-04-24,Eritrea,Upper secondary education (11-13 school years),TRUE
3541,female,39,2018-04-24,Iran,Upper secondary education (11-13 school years),TRUE
3789,female,30,2018-04-24,Germany,Upper secondary education (11-13 school years),TRUE
3757,male,16,2018-04-25,Afghanistan,Lower secondary education (7-11 school years),FALSE
3768,male,32,2018-04-25,Syria,Upper secondary education (11-13 school years),TRUE
3767,male,32,2018-04-25,Syria,Upper secondary education (11-13 school years),TRUE
3774,male,23,2018-04-25,Turkey,Upper secondary education (11-13 school years),TRUE
1569,female,34,2018-04-26,Iran,Upper secondary education (11-13 school years),TRUE
3794,male,25,2018-04-26,Afghanistan,Upper secondary education (11-13 school years),TRUE
3773,female,34,2018-04-26,Iraq,Upper secondary education (11-13 school years),TRUE
3796,male,29,2018-04-26,Burundi,Upper secondary education (11-13 school years),TRUE
3272,male,21,2018-04-27,Syria,Upper secondary education (11-13 school years),FALSE
3787,male,39,2018-04-27,Côte d'Ivoire,Upper secondary education (11-13 school years),TRUE
3777,male,26,2018-04-27,Afghanistan,Upper secondary education (11-13 school years),FALSE
3778,male,28,2018-04-27,Syria,Lower secondary education (7-11 school years),FALSE
3779,male,24,2018-04-27,Somalia,Upper secondary education (11-13 school years),TRUE
3658,male,31,2018-04-27,Jordan,Upper secondary education (11-13 school years),TRUE
3783,male,23,2018-04-28,Afghanistan,Upper secondary education (11-13 school years),FALSE
3310,female,31,2018-04-28,El Salvador,Upper secondary education (11-13 school years),TRUE
3672,male,28,2018-04-28,Syria,Upper secondary education (11-13 school years),TRUE
3795,male,34,2018-04-29,Cameroon,Upper secondary education (11-13 school years),TRUE
3780,male,29,2018-04-29,Syria,Upper secondary education (11-13 school years),TRUE
3781,male,35,2018-04-29,Syria,Upper secondary education (11-13 school years),FALSE
3678,male,22,2018-05-01,Lebanon,Upper secondary education (11-13 school years),FALSE
3776,male,30,2018-05-03,Afghanistan,Upper secondary education (11-13 school years),FALSE
3782,male,21,2018-05-03,Syria,Lower secondary education (7-11 school years),FALSE
3801,male,24,2018-05-03,Syria,Upper secondary education (11-13 school years),FALSE
3055,male,23,2018-05-04,Iraq,Upper secondary education (11-13 school years),FALSE
3786,female,24,2018-05-05,Palestine,Upper secondary education (11-13 school years),TRUE
3828,male,30,2018-05-07,Afghanistan,Upper secondary education (11-13 school years),TRUE
3827,male,38,2018-05-07,Syria,Upper secondary education (11-13 school years),TRUE
3825,male,33,2018-05-07,Sudan,Lower secondary education (7-11 school years),FALSE
3804,male,28,2018-05-07,Afghanistan,Upper secondary education (11-13 school years),TRUE
3808,male,24,2018-05-07,Syria,Upper secondary education (11-13 school years),FALSE
3809,female,17,2018-05-07,Iraq,Primary education (4-7 school years),FALSE
3810,male,21,2018-05-07,Somalia,Upper secondary education (11-13 school years),FALSE
3814,male,46,2018-05-08,Pakistan,Upper secondary education (11-13 school years),TRUE
3806,male,28,2018-05-08,Afghanistan,Upper secondary education (11-13 school years),FALSE
3831,male,34,2018-05-08,Yemen,Upper secondary education (11-13 school years),TRUE
3821,male,29,2018-05-08,Syria,Upper secondary education (11-13 school years),FALSE
3152,male,31,2018-05-08,Nigeria,Upper secondary education (11-13 school years),FALSE
3092,female,28,2018-05-09,Afghanistan,Upper secondary education (11-13 school years),FALSE
3829,male,24,2018-05-09,Syria,Upper secondary education (11-13 school years),TRUE
3823,male,32,2018-05-09,Syria,Upper secondary education (11-13 school years),FALSE
3339,male,22,2018-05-09,Syria,Upper secondary education (11-13 school years),FALSE
3398,male,25,2018-05-09,Germany,Upper secondary education (11-13 school years),TRUE
3820,male,19,2018-05-10,Afghanistan,Lower secondary education (7-11 school years),FALSE
3818,female,33,2018-05-10,Russia,Upper secondary education (11-13 school years),TRUE
3826,male,26,2018-05-11,Syria,Upper secondary education (11-13 school years),FALSE
3812,male,39,2018-05-12,Somalia,Lower secondary education (7-11 school years),FALSE
3824,male,26,2018-05-14,Syria,Upper secondary education (11-13 school years),TRUE
3798,male,27,2018-05-14,Dem. Rep. Congo,Upper secondary education (11-13 school years),FALSE
3817,male,22,2018-05-15,Syria,Upper secondary education (11-13 school years),TRUE
3802,male,30,2018-05-16,Somalia,Upper secondary education (11-13 school years),TRUE
3813,female,26,2018-05-17,Syria,Upper secondary education (11-13 school years),TRUE
3830,male,33,2018-05-18,Ethiopia,Lower secondary education (7-11 school years),FALSE
3811,male,32,2018-05-20,Syria,Upper secondary education (11-13 school years),TRUE
3854,male,30,2018-05-22,Afghanistan,Upper secondary education (11-13 school years),TRUE
3850,male,29,2018-05-22,Afghanistan,Lower secondary education (7-11 school years),TRUE
3837,male,35,2018-05-22,Syria,Upper secondary education (11-13 school years),TRUE
3863,male,32,2018-05-22,Syria,Upper secondary education (11-13 school years),FALSE
3855,male,30,2018-05-22,Yemen,Upper secondary education (11-13 school years),FALSE
3834,female,20,2018-05-22,Syria,Lower secondary education (7-11 school years),FALSE
3836,male,21,2018-05-22,Syria,Upper secondary education (11-13 school years),TRUE
3862,female,22,2018-05-23,Libya,Upper secondary education (11-13 school years),FALSE
3851,male,26,2018-05-23,Syria,Upper secondary education (11-13 school years),FALSE
3609,female,22,2018-05-23,Jordan,Upper secondary education (11-13 school years),TRUE
3822,female,35,2018-05-23,Syria,Upper secondary education (11-13 school years),TRUE
3832,male,23,2018-05-24,Syria,Upper secondary education (11-13 school years),TRUE
3838,male,27,2018-05-24,Iran,Upper secondary education (11-13 school years),TRUE
3842,male,27,2018-05-24,Lebanon,Upper secondary education (11-13 school years),FALSE
3843,male,30,2018-05-24,Nigeria,Upper secondary education (11-13 school years),TRUE
3815,male,26,2018-05-24,Syria,Upper secondary education (11-13 school years),TRUE
3616,female,24,2018-05-24,Syria,Upper secondary education (11-13 school years),TRUE
3258,female,23,2018-05-24,Syria,Lower secondary education (7-11 school years),FALSE
3846,male,26,2018-05-24,Syria,Upper secondary education (11-13 school years),TRUE
3819,male,34,2018-05-25,Jordan,Upper secondary education (11-13 school years),FALSE
3848,male,26,2018-05-25,S. Sudan,Upper secondary education (11-13 school years),FALSE
2546,male,33,2018-05-25,Palestine,Upper secondary education (11-13 school years),TRUE
3844,male,24,2018-05-25,Afghanistan,Upper secondary education (11-13 school years),FALSE
3097,male,40,2018-05-25,Sudan,Upper secondary education (11-13 school years),TRUE
3845,female,30,2018-05-26,Pakistan,Lower secondary education (7-11 school years),TRUE
3856,male,26,2018-05-27,Syria,Upper secondary education (11-13 school years),FALSE
3221,male,27,2018-05-27,Iraq,Upper secondary education (11-13 school years),TRUE
3784,male,21,2018-05-29,Syria,Upper secondary education (11-13 school years),FALSE
3857,male,29,2018-05-29,Dem. Rep. Congo,Lower secondary education (7-11 school years),FALSE
3853,female,21,2018-05-29,Syria,Upper secondary education (11-13 school years),FALSE
3586,male,35,2018-05-30,Syria,Upper secondary education (11-13 school years),TRUE
3849,female,25,2018-06-01,Syria,Upper secondary education (11-13 school years),TRUE
